Id,SalePrice
1461,132576.7096
1462,166864.49919
1463,179287.78048
1464,194221.5542
1465,215373.2928
1466,171271.48065
1467,178971.12669
1468,160541.77527
1469,211739.52886
1470,112571.13662
1471,173219.56039
1472,97183.819649
1473,97359.157409
1474,155253.23651
1475,116263.14984
1476,376548.29059
1477,257011.2414
1478,306567.3464
1479,303177.90655
1480,470968.07019
1481,308259.29912
1482,209451.98367
1483,174918.92119
1484,160203.0769
1485,166304.67842
1486,192050.1271
1487,329686.48839
1488,226075.52901
1489,201465.19365
1490,252085.16741
1491,200088.20347
1492,100496.92527
1493,187002.0254
1494,293456.07644
1495,290725.79966
1496,238456.0475
1497,178706.72398
1498,162425.34174
1499,154932.5042
1500,152706.49211
1501,185753.62964
1502,145083.84324
1503,284214.6947
1504,228185.82354
1505,215958.7334
1506,196064.0527
1507,248011.20931
1508,201087.24269
1509,155861.92207
1510,144109.13419
1511,145720.61447
1512,188930.72223
1513,139028.84187
1514,149841.08102
1515,208508.68103
1516,157535.9713
1517,185462.54865
1518,129072.2026
1519,211962.69309
1520,132927.19296
1521,139331.83423
1522,175053.98423
1523,106339.8038
1524,124901.20365
1525,119130.15929
1526,90505.22939
1527,91795.79566
1528,140370.27146
1529,138741.60957
1530,217208.86813
1531,117954.96444
1532,100914.05775
1533,158492.48647
1534,125790.28467
1535,166078.7863
1536,109612.13264
1537,38169.430283
1538,155316.34632
1539,192406.79462
1540,104886.31091
1541,146736.53258
1542,157283.17476
1543,201395.96342
1544,93588.245436
1545,127014.14481
1546,132406.60981
1547,155511.41365
1548,154739.57553
1549,126910.90688
1550,140675.00986
1551,122971.13049
1552,140192.18995
1553,147046.10073
1554,119656.42835
1555,168376.25204
1556,10000
1557,104732.80583
1558,99176.700315
1559,76032.262913
1560,129228.92691
1561,114518.88333
1562,129174.45784
1563,114842.21505
1564,161548.6851
1565,136634.09305
1566,234322.11916
1567,66643.367137
1568,211282.28032
1569,126011.99435
1570,126487.74496
1571,117554.50384
1572,149019.67039
1573,257840.92033
1574,120548.69717
1575,248052.92104
1576,230189.39754
1577,180236.82215
1578,143947.44783
1579,141749.94778
1580,192203.18696
1581,146568.90813
1582,133427.25711
1583,277414.70972
1584,216059.94188
1585,142209.11273
1586,70447.657976
1587,85007.91491
1588,170824.31753
1589,98032.219163
1590,132395.42347
1591,81639.383599
1592,129323.88436
1593,117620.8771
1594,146399.84197
1595,109503.96638
1596,236965.09284
1597,206581.2604
1598,205683.48884
1599,192054.7386
1600,164147.10798
1601,52472.955141
1602,126500.63186
1603,46544.12327
1604,291037.63614
1605,218840.2626
1606,158969.66387
1607,173132.85949
1608,183290.11304
1609,187508.88924
1610,140236.76711
1611,135274.07155
1612,189201.03855
1613,152869.13204
1614,145091.04412
1615,88072.407588
1616,66190.929191
1617,91347.934675
1618,116659.43832
1619,133172.18936
1620,165588.8311
1621,134216.98817
1622,139537.35557
1623,247467.81572
1624,201927.74201
1625,125153.18162
1626,174337.23477
1627,187647.68816
1628,282673.54568
1629,167283.59121
1630,363752.64465
1631,228439.89156
1632,251067.03232
1633,156277.05669
1634,182178.13624
1635,175515.38329
1636,154445.35167
1637,204871.5941
1638,186784.84078
1639,181658.6583
1640,249139.55513
1641,178709.94426
1642,251975.46854
1643,222048.84141
1644,222209.72626
1645,224470.48351
1646,156900.10142
1647,153602.76598
1648,130747.05916
1649,137398.32607
1650,105363.48986
1651,114036.86521
1652,99626.522932
1653,102484.12193
1654,148697.66829
1655,135498.92838
1656,143058.9625
1657,149698.14327
1658,142692.39518
1659,130705.52797
1660,144769.24189
1661,416802.21027
1662,382274.66294
1663,382341.6928
1664,508950.45567
1665,330533.33085
1666,333210.89853
1667,349666.06968
1668,358137.8022
1669,311854.95199
1670,355825.01335
1671,267817.69639
1672,405278.51691
1673,277591.8682
1674,242825.79277
1675,208908.76503
1676,208851.74319
1677,212127.28631
1678,459900.40149
1679,384169.1343
1680,349663.36746
1681,291773.3591
1682,319725.75735
1683,194552.48679
1684,178425.39946
1685,175673.03829
1686,161245.03714
1687,161083.439
1688,189052.14681
1689,190433.9044
1690,190410.82442
1691,175289.68177
1692,252491.85944
1693,168257.98418
1694,175796.72954
1695,153993.05928
1696,252586.53959
1697,161766.23102
1698,337929.98137
1699,299372.43192
1700,269057.05464
1701,288455.92787
1702,247457.35032
1703,232931.80518
1704,268421.83532
1705,244906.8133
1706,209167.0694
1707,233533.62201
1708,201217.18708
1709,244556.69099
1710,216470.14755
1711,261515.97729
1712,257238.69083
1713,271785.01804
1714,219597.98271
1715,205627.44497
1716,179042.4008
1717,164762.74806
1718,141182.43521
1719,223919.75889
1720,220971.74036
1721,166496.31685
1722,136160.49015
1723,163396.88504
1724,213663.4255
1725,225636.05025
1726,190090.03105
1727,151334.48696
1728,173914.93907
1729,169369.49608
1730,174861.28718
1731,109997.42085
1732,125450.61743
1733,121036.30644
1734,109592.00255
1735,138377.89578
1736,111779.21049
1737,324434.14085
1738,262164.33935
1739,274325.50394
1740,216758.25905
1741,188226.93182
1742,174286.69483
1743,176620.3873
1744,343288.81602
1745,224794.9281
1746,201089.28759
1747,212214.7933
1748,226548.14853
1749,151094.75539
1750,146437.0452
1751,229905.37942
1752,118961.09303
1753,154139.0242
1754,203000.92058
1755,163153.41467
1756,120492.72241
1757,113817.47566
1758,141391.54638
1759,168074.56486
1760,158898.33142
1761,147915.52008
1762,180684.54689
1763,183180.47675
1764,107064.95176
1765,193820.37793
1766,193258.07172
1767,229770.45638
1768,146493.21977
1769,164973.6117
1770,149472.07262
1771,117174.94736
1772,138143.36004
1773,104457.87092
1774,148890.89719
