Id,SalePrice
1461,118183.36935
1462,157800.53149
1463,164729.8492
1464,175847.26225
1465,256414.87315
1466,182720.48282
1467,157852.63183
1468,172624.56041
1469,182644.72896
1470,100830.37294
1471,178997.97174
1472,101384.84274
1473,90355.081943
1474,150243.04748
1475,138070.80735
1476,371277.90878
1477,258264.10003
1478,337483.13693
1479,327462.96838
1480,390513.29779
1481,295778.42224
1482,249018.36056
1483,165132.32325
1484,170502.21266
1485,184398.23128
1486,203474.21098
1487,381173.77514
1488,227440.24873
1489,190798.72688
1490,241900.68874
1491,202112.18969
1492,130351.48195
1493,167620.39142
1494,320051.64473
1495,313462.72694
1496,259572.50375
1497,215347.75926
1498,189842.27107
1499,189842.27107
1500,175146.09635
1501,189811.75206
1502,183465.89903
1503,272462.03973
1504,240883.76646
1505,205358.10972
1506,186055.22088
1507,225607.34819
1508,193512.94222
1509,176278.11707
1510,136037.21108
1511,138978.33555
1512,150809.13966
1513,181499.38093
1514,162392.88221
1515,201341.88813
1516,169862.50194
1517,147120.10831
1518,155803.96443
1519,186596.48176
1520,131308.06848
1521,134655.6638
1522,171137.77635
1523,125007.45029
1524,127110.29021
1525,122221.73831
1526,123071.92125
1527,106303.42561
1528,152221.20595
1529,133008.43436
1530,161307.53611
1531,125311.28888
1532,93672.493389
1533,115511.56765
1534,131182.8188
1535,130708.5877
1536,110091.65141
1537,33594.882828
1538,176975.70564
1539,209553.31967
1540,163812.58591
1541,133932.27289
1542,146449.39662
1543,208061.04552
1544,84833.750921
1545,137552.99477
1546,140953.72653
1547,138000.70366
1548,152643.74195
1549,116055.35653
1550,142411.02766
1551,112571.42653
1552,131581.38806
1553,143438.71437
1554,130898.51601
1555,192407.7305
1556,168443.19889
1557,112871.68588
1558,99623.076618
1559,122405.72494
1560,128174.9788
1561,152362.33335
1562,119023.17198
1563,117535.35184
1564,148745.05905
1565,148141.93766
1566,215423.7079
1567,90463.368211
1568,225276.56556
1569,106173.12258
1570,127519.25311
1571,118584.43065
1572,116117.53728
1573,171352.81413
1574,122812.72793
1575,190103.35567
1576,193101.61338
1577,187611.81209
1578,165244.48164
1579,140737.57595
1580,212585.93594
1581,143978.89841
1582,131845.1709
1583,244392.04232
1584,234159.32803
1585,151129.69954
1586,39394.818371
1587,101828.81676
1588,121556.07413
1589,96745.356386
1590,128688.25465
1591,88243.52699
1592,107770.58824
1593,100999.64374
1594,147872.26968
1595,127431.06872
1596,240421.73423
1597,205378.3022
1598,214863.10961
1599,151668.76118
1600,160011.18128
1601,22759.58464
1602,119324.2879
1603,77869.968006
1604,285580.31711
1605,223252.45475
1606,152341.92995
1607,192885.02888
1608,202984.0316
1609,195970.02234
1610,174973.22943
1611,134616.97851
1612,202027.82872
1613,143031.15565
1614,102539.57748
1615,89578.284453
1616,89578.284453
1617,89578.284453
1618,113893.76935
1619,115878.43802
1620,196680.3331
1621,139311.60529
1622,146041.31176
1623,217248.03774
1624,183711.04647
1625,129324.38316
1626,163379.85703
1627,180223.07043
1628,249308.33587
1629,197894.88544
1630,376837.26361
1631,266935.88703
1632,280538.81406
1633,184823.32275
1634,181710.89058
1635,175334.51853
1636,158012.04113
1637,180936.46149
1638,218570.72151
1639,177659.66435
1640,251674.71972
1641,179572.57596
1642,226187.59174
1643,242265.31374
1644,238917.71842
1645,162557.01877
1646,148168.94363
1647,168869.53536
1648,133274.11653
1649,130529.64259
1650,99873.917133
1651,99873.917133
1652,101384.84274
1653,101384.84274
1654,159294.86183
1655,149707.68634
1656,154406.30992
1657,159294.86183
1658,154406.30992
1659,133907.5449
1660,130085.9305
1661,394551.66675
1662,390194.47919
1663,354593.06859
1664,405953.38258
1665,339502.32141
1666,325337.51103
1667,364552.19912
1668,339874.27645
1669,328609.3525
1670,343328.14464
1671,253132.48338
1672,377548.00796
1673,303748.8873
1674,261558.55892
1675,215162.55069
1676,212399.45613
1677,231771.63702
1678,396282.55164
1679,347548.54032
1680,347366.5136
1681,324624.11997
1682,321617.96067
1683,234269.04941
1684,188755.41884
1685,173952.97125
1686,174487.44519
1687,184398.23128
1688,198001.15831
1689,196088.2467
1690,190508.92115
1691,182697.8654
1692,288910.21063
1693,184398.23128
1694,175228.24566
1695,187373.87156
1696,234240.20611
1697,183210.60912
1698,338011.75933
1699,304854.62468
1700,288139.26548
1701,313834.68198
1702,232807.02854
1703,230787.84405
1704,233125.84714
1705,273205.9498
1706,346033.38302
1707,256809.4092
1708,200575.83069
1709,240595.46687
1710,219629.19297
1711,292494.47524
1712,240246.12926
1713,214391.30345
1714,208599.43218
1715,213913.07555
1716,178679.02242
1717,174587.51702
1718,158881.75006
1719,210242.06405
1720,210910.22027
1721,173152.83331
1722,139934.66064
1723,139934.66064
1724,191006.67504
1725,226714.35851
1726,189275.79015
1727,168127.48953
1728,195788.95408
1729,171740.76702
1730,177953.30214
1731,123699.17815
1732,117535.35184
1733,117535.35184
1734,125824.6355
1735,120085.90066
1736,120085.90066
1737,280926.60955
1738,271879.51676
1739,285753.53395
1740,201182.94888
1741,176208.82503
1742,189811.75206
1743,203232.65237
1744,263922.95075
1745,249758.14037
1746,302534.51746
1747,215310.77844
1748,229148.86863
1749,147413.13516
1750,153482.587
1751,231217.19274
1752,116483.00347
1753,153891.05281
1754,214991.95984
1755,163172.03856
1756,101468.01014
1757,116483.00347
1758,126335.86113
1759,162392.88221
1760,140341.26221
1761,139225.3971
1762,184285.0929
1763,170925.23062
1764,121584.10111
1765,177035.9205
1766,164389.44927
1767,170447.00271
1768,131361.20491
1769,174409.61782
1770,139681.00759
1771,134443.11807
1772,144007.67614
1773,117727.75886
1774,169725.71006
1775,143613.10368
1776,129660.83903
1777,112710.31667
1778,125356.7879
1779,119632.24605
1780,184930.6317
1781,134336.8452
1782,52802.674262
1783,115777.24982
1784,77812.29728
1785,101217.86698
1786,153633.00805
1787,166955.53709
1788,21214.093769
1789,88890.214354
1790,49242.533202
1791,222361.29846
1792,160510.48961
1793,142444.10214
1794,137714.95954
1795,145897.97033
1796,152027.28083
1797,147385.79048
1798,125888.15224
1799,109468.99422
1800,137596.78828
1801,131596.36807
1802,166621.17949
1803,183146.61037
1804,124737.77131
1805,142709.78431
1806,133767.88343
1807,163843.10492
1808,113332.97387
1809,121728.5304
1810,126723.35517
1811,112988.61641
1812,116101.04858
1813,114501.97541
1814,68354.012077
1815,11393.066364
1816,81296.684485
1817,102839.55757
1818,162466.5378
1819,128985.6044
1820,70687.035007
1821,139187.79967
1822,141366.39345
1823,48300.571995
1824,153493.92489
1825,148681.12684
1826,121475.27277
1827,113664.21701
1828,144855.30361
1829,117755.72241
1830,154491.09259
1831,180452.19126
1832,157011.12239
1833,163055.57286
1834,136371.56868
1835,176201.27656
1836,149027.55436
1837,78845.04443
1838,135052.67229
1839,87700.273657
1840,121768.61987
1841,119218.07105
1842,112929.35125
1843,127525.00138
1844,147340.89435
1845,165889.50653
1846,148703.82101
1847,209286.49581
1848,41632.296858
1849,95484.274965
1850,110857.03034
1851,157541.33816
1852,115870.47572
1853,113745.01838
1854,170336.60232
1855,168446.30813
1856,213802.20511
1857,168464.49792
1858,179729.42187
1859,142905.8733
1860,146045.35052
1861,141736.87176
1862,316477.0267
1863,316477.0267
1864,316477.0267
1865,299593.41117
1866,301718.86852
1867,217292.46112
1868,291379.88137
1869,191225.08958
1870,205921.2643
1871,273313.4939
1872,181630.0125
1873,230089.3636
1874,137902.72434
1875,200417.69262
1876,200227.7643
1877,199408.10038
1878,201958.64919
1879,137655.66279
1880,133864.35538
1881,208281.88481
1882,255338.14767
1883,214339.43825
1884,222044.22114
1885,219683.60064
